time,AMB_TEMP,CH4,CO,NMHC,NO,NO2,NOx,O3,PM10,PM2.5,RAINFALL,RH,SO2,THC,WD_HR,WIND_DIREC,WIND_SPEED,WS_HR,aqi
45197.17,27.1,2.15,0.22,0.13,1.1,5.9,7,16.2,25,14,0,90,0.6,2.28,93,117,1,0.6,57.0
45197.21,26.9,2.2,0.25,0.15,1.2,7.3,8.6,13.9,22,14,0,90,0.7,2.35,113,113,0.8,0.9,55.0
45197.25,26.9,2.66,0.34,0.11,2.3,9.6,12,13.4,24,20,0,91,0.6,2.77,122,235,1,0.8,53.0
45197.29,27.7,2.34,0.41,0.12,5.4,12.2,17.6,13.5,31,16,0,87,0.7,2.46,298,42,1.2,0.4,53.0
45197.33,29.4,2.1,0.44,0.12,3.8,11.9,15.7,28,21,11,0,73,0.9,2.22,238,249,1.7,0.5,54.0
45197.38,29.5,2.12,0.38,0.14,3.9,15.6,19.6,26.5,39,21,0,79,1.1,2.26,252,237,2,2.1,52.0
45197.42,30.2,2.06,0.3,0.09,2.9,13.6,16.5,38.8,32,21,0,71,1.2,2.15,247,162,1.1,1.2,54.0
45197.46,31.2,2.04,0.3,0.11,2.1,11,13.1,53.6,28,18,0,65,1.6,2.15,241,47,1.3,0.7,55.0
45197.5,31.8,2.04,0.3,0.07,1.3,8.9,10.3,67.5,39,19,0,63,2.2,2.11,238,261,1.6,1,55.0
45197.54,31.8,2.01,0.22,0.06,1.2,8.9,10.2,67.3,28,16,0,66,2,2.07,265,284,1.5,1.9,58.0
45197.58,31.3,1.99,0.23,0.07,1.6,10.5,12.2,54.2,35,13,0,71,1.8,2.06,252,254,3,3,56.0
45197.63,31.6,1.98,0.31,0.06,1.9,11.2,13.1,51.5,35,20,0,69,2.4,2.04,256,265,2.3,2.5,53.0
45197.67,31.7,2,0.34,0.08,1.6,10.8,12.4,45.1,25,16,0,67,2.4,2.08,249,243,1.6,1.6,54.0
45197.71,31.2,2.02,0.43,0.12,1.3,12.9,14.2,39.2,33,18,0,68,2.7,2.14,242,243,1.9,1.2,54.0
45197.75,30.2,2.04,0.43,0.13,1.4,16.4,17.8,31.3,41,23,0,75,1.7,2.17,242,246,1.4,1.6,55.0
45197.79,29.4,2.11,0.37,0.13,1.2,16.5,17.7,23.2,33,18,0,85,1.2,2.24,240,129,1,0.6,58.0
45197.83,29.1,2.09,0.38,0.16,1.4,15.6,17.1,21.8,29,17,0,86,0.9,2.25,134,150,0.6,0.9,58.0
45197.88,28.8,2.15,0.33,0.11,1.2,12.8,14,21.8,23,13,0,88,0.8,2.26,172,131,1.1,0.1,59.0
45197.92,28.3,2.16,0.27,0.07,1.1,11.4,12.5,19.2,21,15,0,90,0.9,2.23,116,126,0.8,0.2,56.0
45197.96,28,2.14,0.22,0.05,0.9,8.1,9.1,20.6,19,11,0,90,0.9,2.19,226,277,0.4,0.2,53.0
45198.0,27.9,2.13,0.21,0.05,0.8,7.4,8.3,20.3,19,8,0,91,0.6,2.18,258,270,1.2,0.1,49.0
45198.04,27.3,2.21,0.24,0.04,0.7,9.5,10.3,14.4,24,13,0,93,1,2.25,273,272,0.8,0.9,44.0
45198.08,27.4,2.11,0.19,0.02,0.7,6.3,7,19.3,21,9,0,91,0.9,2.13,277,268,1,0.5,44.0
45198.13,27.5,2.12,0.17,0.01,0.5,4.7,5.2,24.9,21,5,0,91,1.2,2.13,268,257,0.7,0.5,41.0
45198.17,26.9,2.32,0.26,0.09,1,8.4,9.5,11.8,20,9,0,94,1,2.41,239,226,0.8,0.6,36.0
45198.21,26.7,2.39,0.31,0.12,3,12.4,15.4,5.4,25,10,0,95,0.9,2.51,213,240,1.1,0.3,36.0
45198.25,26.5,2.39,0.37,0.09,5,11.2,16.3,4.3,22,15,0,95,1,2.48,246,250,0.9,0.9,34.0
45198.29,27.3,2.39,0.41,0.08,5.4,10.7,16.1,10.1,34,22,0,93,1.4,2.47,260,249,1.7,1,35.0
45198.33,28.6,2.26,0.4,0.08,3.6,10.1,13.7,21.8,33,22,0,88,1.7,2.34,256,255,1.7,1.4,43.0
45198.38,30,2.21,0.44,0.09,2.4,12.3,14.7,41.9,42,27,0,79,2.1,2.3,240,234,1.5,1.4,48.0
45198.42,31.2,2.11,0.39,0.06,1.6,11.7,13.3,59.4,42,23,0,70,2.1,2.17,257,245,2.9,2,56.0
45198.46,32.1,2.06,0.4,0.04,1.4,11.3,12.8,62.2,44,25,0,64,3.2,2.1,254,245,2.7,2.5,60.0
45198.5,32.5,2.02,0.37,0.02,1.6,10.9,12.5,58.8,42,22,0,60,5.1,2.04,259,258,2.4,2.7,62.0
45198.54,32.9,2.01,0.26,0.01,0.8,6.8,7.7,66.5,29,18,0,58,2.5,2.02,257,260,2.8,2.2,63.0
45198.58,33,2.01,0.25,0.01,0.7,5.5,6.3,61.9,37,23,0,58,1.7,2.02,247,239,2.5,2.1,61.0
45198.63,33.1,2.01,0.25,0.01,0.8,5.6,6.4,57.6,33,24,0,58,1.8,2.02,249,244,2.1,2,63.0
45198.67,32.7,2.03,0.3,0.03,0.8,7,7.9,54.8,41,30,0,62,2.2,2.06,269,312,1.8,1.2,64.0
45198.71,32.1,2.04,0.35,0.05,0.5,9.1,9.7,45.1,35,19,0,65,1.6,2.09,266,264,1.7,1.4,69.0
45198.75,30.9,2.12,0.53,0.09,0.5,13.2,13.8,32.1,61,26,0,75,1.4,2.21,247,240,2.1,1.8,70.0
45198.79,30.2,2.14,0.56,0.09,0.8,12,12.9,24,53,31,0,82,1.3,2.23,246,257,1.8,1.8,72.0
45198.83,29.8,2.15,0.54,0.07,0.9,10.6,11.5,25.7,66,38,0,81,1.9,2.22,257,255,1,1,75.0
45198.88,29.6,2.17,0.38,0.04,0.7,9,9.7,25,40,23,0,81,1.3,2.21,263,283,0.5,0.5,79.0
45198.92,29,2.18,0.4,0.05,0.6,10,10.6,19.4,43,28,0,86,1.5,2.23,252,265,1.1,0.9,80.0
45198.96,28.7,2.27,0.45,0.08,0.6,12.2,12.8,13.3,51,35,0,89,1.6,2.35,254,274,0.5,0.4,81.0
45199.0,28.5,2.2,0.32,0.05,0.9,10.2,11.2,17.8,42,23,0,89,1.2,2.25,147,132,0.9,0.5,84.0
45199.04,28.2,2.91,0.24,0.05,0.2,6.5,6.7,18.3,30,21,0,89,0.9,2.96,110,125,0.3,0.5,79.0
45199.08,27.9,3.18,0.23,0.04,0.1,6.1,6.3,17.7,25,20,0,90,1,3.22,131,11,0.5,0.2,
45199.13,27.2,2.26,0.23,0.06,0.4,5.9,6.3,15.1,31,17,0,93,0.9,2.32,260,254,0.7,0.7,76.0
45199.17,27.3,2.49,0.25,0.07,0.4,7.2,7.6,12.1,28,20,0,93,1.1,2.56,123,104,0.6,0.4,69.0
45199.21,27.6,2.81,0.23,0.06,0.7,5.9,6.6,17.7,32,21,0,92,1,2.87,121,228,0.3,0.3,67.0
45199.25,27.4,2.41,0.31,0.1,1.5,8.1,9.6,9.1,37,21,0,93,1,2.51,242,241,1.1,0.3,68.0
45199.29,27.4,2.37,0.34,0.07,3,8.8,11.8,10.5,43,27,0,94,1.1,2.44,252,265,1.5,1.3,67.0
45199.33,28.1,2.25,0.32,0.05,2.3,9.4,11.7,17.3,40,24,0,91,2.2,2.3,251,248,1,1.1,70.0
45199.38,29.4,2.1,0.26,0.03,1.2,6.9,8.2,34.3,41,19,0,84,1.4,2.13,266,261,1.5,0.9,70.0
45199.42,29.9,2.08,0.32,0.09,0.8,8.1,8.9,43.1,42,31,0,78,1.5,2.17,285,270,1.8,1.4,69.0
45199.46,30.8,2.07,0.33,0.04,0.9,9,10,49.6,39,28,0,73,2.1,2.11,284,282,2.3,2.1,72.0
45199.5,31.7,2.03,0.28,0.02,0.5,6.3,6.9,57.8,38,22,0,66,1.9,2.05,304,307,2.7,1.7,72.0
45199.54,32.5,2,0.18,0.01,0.3,4.6,5,55.7,19,9,0,59,1.3,2.01,307,346,2.2,1.5,71.0
45199.58,33,2.02,0.2,0,0.5,4.4,5,57.2,29,14,0,60,1.1,2.02,319,350,2.4,1.6,67.0
45199.63,32.8,2.03,0.25,0.02,0.4,5,5.4,53.9,28,12,0,64,1.3,2.05,319,316,2.1,2,61.0
45199.67,32.3,2.04,0.27,0.03,0.5,5.9,6.4,44.5,23,11,0,67,1.2,2.07,323,307,2.8,2.1,56.0
45199.71,31.3,2.07,0.32,0.03,0.4,6.9,7.3,37.7,22,12,0,70,1,2.1,342,348,1.4,1.6,51.0
45199.75,30.5,2.1,0.39,0.05,0.4,8.2,8.6,28.6,24,11,0,72,1.2,2.15,12,21,0.7,1.3,51.0
45199.79,30.2,2.16,0.51,0.08,0.4,11,11.4,22.4,28,18,0,74,1.2,2.24,344,9,0.7,0.7,48.0
45199.83,29.7,2.4,0.69,0.16,0.8,14.6,15.5,14.1,34,29,0,79,1.2,2.56,110,135,0.8,0.4,49.0
45199.88,28.7,2.28,0.62,0.14,1.3,17.4,18.8,8.7,47,32,0,87,1.5,2.42,168,210,0.7,0.6,56.0
45199.92,28.3,2.25,0.52,0.11,1.5,15.9,17.5,8.9,46,33,0,89,1.6,2.36,234,241,1.3,0.6,64.0
45199.96,27.9,2.26,0.48,0.09,0.7,14.9,15.6,9,38,28,0,91,1.5,2.35,255,253,0.2,0.7,71.0
45200.0,27.9,2.29,0.48,0.09,0.6,14.1,14.7,8,39,25,0,92,1.6,2.38,261,276,0.5,0.4,74.0
45200.04,27.8,2.43,0.48,0.1,0.9,13.1,14.1,6.5,39,25,0,93,1.6,2.53,143,242,0.6,0.5,73.0
45200.08,27.4,2.3,0.38,0.06,1.1,10.5,11.6,9.1,27,19,0,94,1.3,2.36,279,279,0.7,0.3,72.0
45200.13,27.3,2.59,0.31,0.06,0.9,6.5,7.4,14,31,16,0,93,1.2,2.65,151,199,0.3,0.1,69.0
45200.17,27.1,2.52,0.38,0.13,1.1,9.1,10.3,6.9,30,20,0,94,1.2,2.65,262,251,0.6,0.3,66.0
45200.21,27.3,2.36,0.34,0.12,1.3,9.8,11.1,11.4,25,23,0,92,1.1,2.48,102,85,0.5,0.2,65.0
45200.25,27.9,2.11,0.31,0.08,1.3,7.2,8.5,14.1,23,17,0,85,1.2,2.19,107,95,0.8,0.6,65.0
45200.29,28.2,2.09,0.3,0.07,1.7,7.7,9.4,14.7,22,12,0,75,1.3,2.16,111,113,1.2,0.8,65.0
45200.33,28.7,2.12,0.31,0.06,1.8,7.1,8.9,20.6,29,17,0,77,1.4,2.18,102,300,1.1,0.3,64.0
45200.38,30.2,2.15,0.37,0.07,1.4,7.3,8.7,40.7,34,19,0,73,1.5,2.22,7,0,1.3,0.4,61.0
45200.42,31.1,2.11,0.34,0.05,0.9,7.1,8.1,53.3,34,24,0,66,1.5,2.16,289,252,0.7,0.7,59.0
45200.46,32.2,2.05,0.27,0.03,0.6,5,5.6,55.1,32,23,0,60,1.4,2.08,2,318,2.5,1.5,60.0
45200.5,32.8,2.03,0.21,0,0.8,3.8,4.6,50,21,14,0,54,1.2,2.03,330,302,1.9,1.5,63.0
45200.54,34,2.04,0.22,0.01,0.7,3.9,4.7,49.7,15,9,0,49,1.1,2.05,314,343,2.5,1.8,61.0
45200.58,34.5,2.04,0.22,0.01,0.8,4,4.9,50.8,17,7,0,45,1,2.05,323,353,3,2.2,56.0
45200.63,33.4,2.15,0.33,0.02,0.7,4.4,5.1,57.6,34,11,0,56,1.2,2.17,348,359,3.2,2.6,49.0
45200.67,32,2.16,0.35,0.02,0.9,5.6,6.5,55,34,11,0,64,1.3,2.18,358,353,3.5,2.7,44.0
45200.71,30.9,2.15,0.38,0.05,0.7,7.4,8.2,46.7,29,10,0,66,1.4,2.2,8,17,2.5,2.8,47.0
45200.75,30,2.16,0.42,0.06,0.7,9.4,10.2,38.3,20,9,0,69,1.3,2.22,5,354,2.1,1.8,48.0
45200.79,29.1,2.16,0.39,0.05,0.7,8.6,9.3,35.2,22,8,0,70,1.5,2.21,350,356,2.2,1.7,46.0
45200.83,28.5,2.15,0.36,0.03,0.6,7.2,7.9,35.1,13,7,0,71,1.5,2.18,354,352,2.2,1.8,44.0
45200.88,28.4,2.16,0.36,0.04,0.6,7.1,7.7,33.1,15,7,0,71,1.5,2.2,5,9,1.2,1.2,43.0
45200.92,28.4,2.18,0.38,0.04,0.9,7.3,8.3,28.9,16,10,0,73,1.3,2.22,40,82,0.6,0.6,40.0
45200.96,27.9,2.35,0.43,0.07,0.9,9.9,10.8,19,19,13,0,81,1.4,2.42,137,237,0.6,0.8,38.0
45201.0,27.5,2.29,0.41,0.05,0.8,10.9,11.7,19,22,14,0,83,1.4,2.34,210,259,1.1,0.3,33.0
45201.04,26.9,2.34,0.4,0.05,0.9,11.9,12.8,16.1,17,13,0,88,1,2.39,268,278,1,0.9,33.0
45201.08,27.4,2.36,0.37,0.08,0.9,11.1,12.1,17.3,18,9,0,85,1.2,2.44,281,304,0.9,0.4,36.0
45201.13,27.8,2.26,0.28,0.06,0.8,8.4,9.3,22.9,15,7,0,78,1.2,2.32,332,18,1.2,0.8,36.0
45201.17,27.6,2.22,0.26,0.04,0.8,5.8,6.7,25.2,13,5,0,77,1,2.26,335,335,1.7,1,33.0
45201.21,27,2.17,0.23,0.02,1,6.1,7.2,28.8,21,3,0,77,1.2,2.19,342,358,1.3,1.1,29.0
45201.25,26.8,2.16,0.25,0.02,1.1,6.1,7.3,27.6,17,7,0,76,1.3,2.18,349,316,1.4,1.2,24.0
45201.29,27.1,2.15,0.33,0.05,1.9,9,11,26.9,18,8,0,74,1.3,2.2,353,333,2.1,1.5,23.0
45201.33,28.4,2.12,0.37,0.05,2.2,8.7,10.9,32.7,16,8,0,69,1.3,2.17,12,31,1.7,1.3,23.0
45201.38,29.8,2.1,0.31,0.06,2,8,10,38.8,23,9,0,64,1.1,2.16,337,319,2.7,1.6,24.0
45201.42,30.9,2.08,0.26,0.03,1.6,6.4,8,51.6,21,12,0,59,1.2,2.11,2,39,1.8,1.8,27.0
45201.46,32.1,2.08,0.27,0.04,1.2,6.2,7.4,61.5,24,13,0,55,1.1,2.12,334,294,3.3,1.4,30.0
45201.5,32.6,2.06,0.26,0.05,1.2,6.6,7.8,65,26,9,0,54,1.2,2.11,313,327,3.7,2.9,33.0
45201.54,32.7,2.06,0.25,0.03,1.1,6.1,7.2,65.6,31,13,0,54,1.2,2.09,330,319,3.8,2.6,38.0
45201.58,32.2,2.05,0.23,0.04,1.1,6.4,7.6,61.5,32,14,0,54,1.3,2.09,353,347,4.3,2.9,43.0
45201.63,31.5,2.04,0.21,0.04,1.2,6.4,7.6,53.9,35,9,0,53,1.2,2.08,349,341,2.9,2.7,46.0
45201.67,31.2,2.05,0.24,0.08,1.3,8.1,9.4,47,34,5,0,53,1.2,2.13,341,335,3.2,2.4,49.0
45201.71,29.7,2.05,0.28,0.08,1.1,11,12.1,40.3,30,8,0,57,1.3,2.13,349,352,2.8,2.4,51.0
45201.75,28.5,2.05,0.3,0.08,1,11.9,13,35.9,31,10,0,59,1.2,2.13,9,10,3.5,2.8,51.0
45201.79,27.7,2.05,0.27,0.06,1,9.5,10.5,34.7,26,10,0,61,1.3,2.11,12,5,2.2,2.6,49.0
45201.83,27,2.05,0.24,0.05,1,8.8,9.9,33.8,25,6,0,62,1.3,2.1,9,12,2.5,2.2,46.0
45201.88,26.5,2.04,0.21,0.04,0.9,7.4,8.4,34.5,20,4,0,62,1.3,2.08,13,7,2.9,2.2,43.0
45201.92,26.1,2.04,0.19,0.02,0.8,5.9,6.7,35.7,26,5,0,63,1.3,2.06,17,11,2.6,2.1,39.0
45201.96,25.9,2.05,0.18,0.03,0.8,5.5,6.3,35,14,4,0,63,1.3,2.08,8,5,2.1,2,36.0
45202.0,25.8,2.05,0.15,0.01,1,4.5,5.5,35.7,19,6,0,60,1.2,2.06,21,51,1.5,1.6,34.0
45202.04,25.8,2.06,0.15,0.01,0,4,4,34.8,13,5,0,59,0.9,2.07,31,35,1.3,0.9,32.0
45202.08,25.6,2.05,0.14,0.01,0,3.6,3.7,38.9,11,4,0,56,1,2.06,14,11,1.3,1.1,32.0
45202.13,25.2,2.06,0.14,0.01,0,3.7,3.6,34.8,11,2,0,60,1,2.07,61,78,1.3,0.9,32.0
45202.17,25,2.06,0.15,0.02,0,3.8,3.7,29.8,13,5,0,64,0.9,2.08,69,80,1,0.9,32.0
45202.21,25.2,2.07,0.16,0.01,0,4.3,4.4,31.3,10,5,0,61,0.9,2.08,52,72,0.9,0.7,31.0
45202.25,25.7,2.07,0.21,0.03,0,5.8,5.7,32.1,8,5,0,57,1.1,2.1,42,63,1.4,0.8,31.0
45202.29,26.4,2.04,0.26,0.04,0.9,9.2,10.1,36.4,18,5,0,50,1,2.08,19,4,2,1.4,31.0
45202.33,27.4,2.03,0.26,0.05,1.1,9.4,10.5,41,21,4,0,49,1.2,2.08,13,8,2.4,1.6,31.0
45202.38,28.1,2.01,0.21,0.04,0.6,7.4,8.1,42.3,20,3,0,50,1.1,2.05,23,17,1.8,1.6,31.0
45202.42,29.5,2.01,0.2,0.04,0.3,7.1,7.5,50.3,26,4,0,51,1.2,2.05,4,1,2.8,2,32.0
45202.46,30.5,2.01,0.21,0.04,0.4,6.4,6.9,55.7,20,5,0,52,1.4,2.05,350,340,3.1,1.8,34.0
45202.5,30.7,2.01,0.21,0.04,0.3,6.5,6.8,58.4,28,7,0,55,1.3,2.05,348,339,4.1,2.8,36.0
45202.54,30.9,2.01,0.21,0.03,0.4,6.6,7,55.3,22,6,0,56,1.4,2.04,352,357,3.5,2.8,40.0
45202.58,30.7,2.01,0.21,0.04,0.4,6.6,7.1,46.1,20,6,0,59,1.3,2.05,0,357,3.7,2.9,43.0
45202.63,30.4,2.02,0.23,0.05,0.7,6.9,7.6,42.3,26,9,0,61,1.3,2.07,8,3,3.7,3,44.0
45202.67,29.6,2.02,0.25,0.08,0.7,8.3,9.1,39,27,7,0,66,1.3,2.1,6,359,3.9,3.2,44.0
45202.71,28.7,2.03,0.31,0.1,0.4,11,11.5,30.9,17,10,0,71,1.3,2.13,5,7,3.3,3,44.0
45202.75,28,2.04,0.33,0.09,0,12.4,12.5,25.7,19,5,0,75,1.1,2.13,2,9,2.5,2.7,44.0
45202.79,28.1,2.05,0.33,0.09,0,12.1,12.2,23.6,16,8,0,75,1.2,2.14,16,18,1.9,1.9,41.0
45202.83,28.3,2.05,0.32,0.08,0.1,10.5,10.6,24,12,8,0,75,1.1,2.13,15,8,1.6,1.5,37.0
45202.88,28,2.24,0.38,0.14,0.6,11.5,12.1,18,15,8,0,76,1.1,2.38,102,110,1,0.7,32.0
45202.92,27.5,2.2,0.3,0.11,0.5,9.4,9.9,16.9,19,8,0,80,1.1,2.31,93,115,1.5,0.8,29.0
45202.96,27.2,2.4,0.27,0.08,0.2,7.6,7.9,17.5,18,11,0,83,1.1,2.48,126,271,1.3,0.6,25.0
45203.0,27.7,2.07,0.19,0.02,0,6.1,6,30.6,10,6,0,86,1.1,2.09,29,101,1.6,1.7,27.0
45203.04,27.6,2.09,0.19,0.05,0.3,6.6,7,25.3,7,2,0,85,1.1,2.14,21,11,3.2,1,26.0
45203.08,27.6,2.06,0.16,0.01,0.1,4.2,4.4,29.9,7,7,0,87,1,2.07,17,9,3.3,2,23.0
45203.13,27.6,2.01,0.14,0,0.3,3.3,3.7,25.7,4,7,0,86,0.9,2,13,30,2,2.4,22.0
45203.17,27.7,2.02,0.14,0,0.4,2.8,3.3,24.3,3,3,0,84,1,2.01,25,22,3.5,2.4,21.0
45203.21,27.4,2.02,0.15,0,0.4,3.2,3.6,32.6,8,2,0,87,1,2.01,4,7,3.6,2.9,21.0
45203.25,27.1,2.02,0.17,0,0.4,4.2,4.7,30.7,11,4,0,89,1.1,2.01,5,12,3.7,3.3,23.0
45203.29,27.5,2.01,0.23,0.02,0.7,6.2,6.9,27.2,11,2,0,88,1.1,2.03,11,25,3.8,3.3,25.0
45203.33,28.1,2.01,0.26,0.03,1.3,7.5,8.9,25.3,7,3,0,86,1.1,2.04,8,6,3.8,3.1,26.0
45203.38,28.6,2.01,0.22,0.04,1.4,6.8,8.3,30.1,21,5,0,82,1.1,2.05,4,351,4.3,4,25.0
45203.42,28.6,2.01,0.21,0.04,1.5,6.8,8.3,32.9,15,6,0,81,1.1,2.05,0,3,5.1,3.8,26.0
45203.46,28.2,2.01,0.2,0.03,1.2,6.6,7.9,36.3,20,6,0,82,1,2.04,10,18,4.7,4.4,26.0
45203.5,28.4,2.01,0.19,0.03,1.2,6.4,7.6,37.9,21,6,0,81,1,2.04,8,0,5.5,4.7,27.0
45203.54,27.9,2.01,0.18,0.02,1,5.9,6.9,37.9,15,5,0,82,1,2.03,7,6,6.9,4.4,29.0
45203.58,28,2.01,0.18,0.02,1,5.7,6.8,38,20,7,0,81,1.1,2.03,6,3,6.8,4.5,30.0
45203.63,27.8,2.01,0.19,0.03,0.9,5.9,6.8,37.3,24,7,0,82,1,2.04,11,4,5.7,4.6,31.0
45203.67,27.7,2.01,0.2,0.03,0.8,6.6,7.4,35.4,11,5,0,83,0.9,2.04,9,7,5.4,4.4,31.0
45203.71,27.6,2.01,0.24,0.04,0.6,7.5,8.1,32.6,8,3,0,84,0.9,2.05,11,18,5.4,4.3,32.0
45203.75,27.1,2.01,0.22,0.02,0.5,6.7,7.3,36.3,9,1,0,88,0.9,2.03,16,15,5.6,4.8,33.0
45203.79,26.8,2.01,0.19,0.01,0.4,5.1,5.6,39.2,8,0,0,89,1,2.02,14,10,4.6,4.5,33.0
45203.83,26.8,2.01,0.18,0,0.2,4.4,4.7,41.1,6,2,0,88,1.1,2.01,16,18,6.1,4.5,33.0
45203.88,26.8,2.01,0.17,0,0.2,4,4.2,37.8,12,3,0,88,0.9,2.01,14,12,5.1,5.1,34.0
45203.92,26.8,2.01,0.17,0,0.3,4,4.3,35.1,7,2,0,90,0.9,2.01,13,12,5.7,4.6,34.0
45203.96,26.6,2.01,0.15,0,0.3,3,3.3,35.2,5,*,0,91,1,2,9,11,5.5,4.6,33.0
45204.0,26.4,2,0.14,0,0.3,2.8,3.1,36.3,2,0,0,90,0.9,1.99,6,8,5.7,5,33.0
45204.04,26.5,2,0.13,0,1.2,2.7,3.9,38.9,3,0,0,89,1,1.98,12,13,5.1,4.8,33.0
45204.08,26.7,2,0.13,0,1,2.2,3.3,40.7,4,0,0,89,1.1,1.98,14,12,6.4,5.2,34.0
45204.13,26.4,2,0.13,0,1.1,2.2,3.3,42.6,2,0,0,89,1.1,1.98,13,13,6.1,5,35.0
45204.17,26.4,2,0.13,0,1.2,2.2,3.4,41.9,3,0,0,88,1,1.99,12,10,5.6,4.6,35.0
45204.21,26.2,2.01,0.13,0,1,2.4,3.5,43.4,4,0,0,89,1.1,1.99,10,8,5.4,4.3,35.0
45204.25,26.2,2.01,0.15,0,1,3,4,41.1,5,0,0,90,1.1,2,11,14,4.3,3.9,36.0
45204.29,26.6,2.01,0.17,0,1.4,3.9,5.3,40.2,6,0,0,89,1,2.01,10,12,4.8,4.3,37.0
45204.33,27.4,2.01,0.18,0,1.4,4.4,5.9,39.2,5,0,0,87,1.1,2.01,13,14,4.9,4.3,37.0
45204.38,28.7,2.02,0.2,0.01,1.6,5.2,6.8,39.8,7,3,0,82,1.1,2.03,12,19,5.3,4.3,38.0
45204.42,29.3,2.03,0.22,0.02,1.8,5.6,7.4,42.4,23,6,0,78,1.1,2.05,14,3,4.7,4.8,38.0
45204.46,29.3,2.03,0.22,0.02,1.7,5.3,7.1,46.6,26,6,0,79,1.2,2.05,1,9,4.9,4.5,38.0
45204.5,30.1,2.04,0.24,0.02,1.5,5.1,6.7,51.2,34,8,0,77,1.2,2.06,5,351,3.6,3,38.0
45204.54,31.1,2.04,0.22,0.01,1.3,4.6,5.9,53.3,46,13,0,73,1.2,2.05,8,0,3,3,39.0
45204.58,31.1,2.05,0.22,0.02,1.3,4.8,6.2,50.7,39,15,0,72,1.3,2.07,359,11,3.1,2.7,41.0
45204.63,30.8,2.05,0.23,0.03,1.5,4.9,6.4,47.2,40,13,0,73,1.2,2.08,7,12,2.4,2,42.0
45204.67,29.6,2.06,0.26,0.05,1.5,6.4,7.9,42.3,36,12,0,78,1.3,2.11,324,287,1.8,1.6,43.0
45204.71,28.3,2.08,0.33,0.09,1.4,10.2,11.6,33.4,45,15,0,86,1.2,2.17,265,264,1.6,2,43.0
45204.75,27.7,2.1,0.39,0.13,1.4,13.8,15.2,26,58,24,0,90,1.3,2.23,255,250,1.2,1.2,42.0
45204.79,28.2,2.14,0.37,0.12,1.7,13.2,15,25.2,52,19,0,90,1.3,2.26,206,126,0.7,0.3,44.0
45204.83,28.6,2.17,0.29,0.06,1.3,8.1,9.4,34.4,51,15,0,89,1.3,2.23,259,291,1.5,0.1,48.0
45204.88,28.4,2.14,0.25,0.03,1,5.7,6.8,36.5,60,11,0,86,1.4,2.17,76,349,0.9,0.1,50.0
45204.92,28.4,2.08,0.23,0.02,1.2,5.5,6.8,35.6,45,10,0,82,1.4,2.1,138,136,1.9,1.5,49.0
45204.96,28.2,2.07,0.2,0.02,1.3,4.8,6.2,35.6,43,8,0,82,1.3,2.09,140,138,1.8,2,48.0
45205.0,28,2.1,0.19,0.01,1.2,4.3,5.6,34.8,41,9,0,83,1.2,2.11,118,102,0.8,1.2,47.0
45205.04,27.8,2.11,0.19,0.02,0.1,5.4,5.6,34.5,36,10,0,83,0.9,2.13,138,135,1.3,1.3,46.0
45205.08,27.4,2.12,0.19,0.02,0.3,4.9,5.2,32.5,39,9,0,85,0.9,2.14,214,275,1.3,0.3,43.0
45205.13,26.5,2.2,0.19,0.05,0.2,6.1,6.3,24.6,32,11,0,92,0.9,2.25,261,269,0.9,0.9,42.0
45205.17,26.4,2.18,0.2,0.07,0.3,7.1,7.5,22.5,34,7,0,92,1,2.25,262,164,0.3,0.4,40.0
45205.21,26.6,2.26,0.26,0.12,0.8,10.1,10.9,18.5,41,11,0,92,1,2.38,158,116,0.3,0.4,39.0
45205.25,26.8,2.57,0.34,0.12,1.7,11.9,13.7,14.7,33,11,0,91,1.1,2.69,186,261,1.4,0.2,40.0
45205.29,27.1,2.32,0.43,0.15,5,16.3,21.4,13.5,39,15,0,91,1,2.47,255,260,1.4,1.1,38.0
45205.33,28.3,2.25,0.43,0.13,5.7,17.3,23,22.6,48,14,0,86,1.4,2.38,261,260,1.6,1,38.0
45205.38,29.1,2.17,0.38,0.11,2.7,15.8,18.5,36,46,16,0,78,1.5,2.28,253,240,1.6,1.3,40.0
45205.42,29.9,2.15,0.39,0.12,1.9,15.2,17.1,51.2,49,14,0,73,1.5,2.27,260,244,1.7,1.5,40.0
45205.46,31.1,2.11,0.34,0.1,1.1,12.5,13.7,66.5,45,15,0,68,1.5,2.21,267,276,2.2,1.8,42.0
45205.5,31,2.1,0.31,0.1,0.7,11.8,12.6,64.5,#,#,0,70,1.2,2.2,272,345,2.2,2,43.0
45205.54,28.7,2.14,0.33,0.08,0.6,12.7,13.3,50.9,31,9,2,85,0.9,2.22,295,272,3.2,2,44.0
45205.58,26.7,2.11,0.28,0.09,0.6,12.8,13.5,46.3,25,10,8,96,0.9,2.2,299,32,1.1,0.9,40.0
45205.63,27,2.1,0.35,0.12,0.9,18,18.9,40.6,25,x,1,96,0.9,2.22,280,245,2.8,0.5,40.0
45205.67,25.2,2.09,0.36,0.13,0.9,17.8,18.8,34.1,21,9,10,100,1,2.22,204,125,1.5,0.5,73.0
45205.71,25,2.19,0.59,0.24,1.6,21,22.7,23.8,16,8,0,100,0.9,2.43,105,99,1.1,1,44.0
45205.75,25.5,2.36,0.62,0.17,2,19.9,22,23.5,12,8,0,98,0.8,2.53,98,97,1.2,1,44.0
